isin,year,bmg_cons,bmg_se_cons,bmg_yearly,bmg_se_yearly
US6994621075,2010,-1.795426011,0.473446161,0.078594573,0.37214759
US6994621075,2011,-1.795426011,0.473446161,0.571462691,0.306080461
US6994621075,2012,-1.795426011,0.473446161,-0.61219275,0.241394177
US6994621075,2013,-1.795426011,0.473446161,0.005177626,0.257218987
US6994621075,2014,-1.795426011,0.473446161,0.623851955,0.259730726
US6994621075,2015,-1.795426011,0.473446161,0.304574817,0.243435904
US6994621075,2016,-1.795426011,0.473446161,0.401517689,0.255026519
US69946T2078,2010,-1.370869398,1.130641341,-1.702066779,0.779807389
US69946T2078,2011,-1.370869398,1.130641341,0.20784311,0.634156048
US69946T2078,2012,-1.370869398,1.130641341,0.266322017,0.851910114
US69946T2078,2013,-1.370869398,1.130641341,-0.815022767,0.920485914
US69946T2078,2014,-1.370869398,1.130641341,0.26553449,0.755366206
US69946T2078,2015,-1.370869398,1.130641341,-0.40390867,0.845830023
US69946T2078,2016,-1.370869398,1.130641341,-0.95883292,0.868536532
US7002153044,2010,-1.138013005,0.701211393,0.450162351,0.600750387
US7002153044,2011,-1.138013005,0.701211393,0.025903879,0.334277421
US7002153044,2012,-1.138013005,0.701211393,-0.257345498,0.511401832
US7002153044,2013,-1.138013005,0.701211393,0.941823661,0.597090483
US7002153044,2014,-1.138013005,0.701211393,0.920181096,0.508009315
US7002153044,2015,-1.138013005,0.701211393,0.354645371,0.438887745
US7002153044,2016,-1.138013005,0.701211393,0.632660687,0.472851515
US7004162092,2010,0.566178083,0.391715914,0.701787591,0.256368756
US7004162092,2011,0.566178083,0.391715914,0.660767317,0.27148065
US7004162092,2012,0.566178083,0.391715914,-0.514027357,0.303426862
US7004162092,2013,0.566178083,0.391715914,0.074433021,0.276814193
US7004162092,2014,0.566178083,0.391715914,0.581458509,0.306406677
US7004162092,2015,0.566178083,0.391715914,-0.011030884,0.262618273
US7004162092,2016,0.566178083,0.391715914,0.13506788,0.351061791
US7006581075,2010,-0.020876074,0.300074816,0.528750122,0.222417638
US7006581075,2011,-0.020876074,0.300074816,0.55532366,0.251357704
US7006581075,2012,-0.020876074,0.300074816,-0.185431004,0.209807456
US7006581075,2013,-0.020876074,0.300074816,0.304022998,0.186596319
US7006581075,2014,-0.020876074,0.300074816,0.353450984,0.201994032
US7006581075,2015,-0.020876074,0.300074816,0.115646511,0.216131225
US7006581075,2016,-0.020876074,0.300074816,-0.126289874,0.22705251
US7006661000,2010,-0.786332011,0.970476568,0.944365442,0.568817198
US7006661000,2011,-0.786332011,0.970476568,0.794627666,0.431484967
US7006661000,2012,-0.786332011,0.970476568,0.071040802,0.382704675
US7006661000,2013,-0.786332011,0.970476568,0.672377408,0.38135162
US7006661000,2014,-0.786332011,0.970476568,0.697810233,0.297246903
US7006661000,2015,-0.786332011,0.970476568,-0.481729686,0.3458094
US7006661000,2016,-0.786332011,0.970476568,0.799644411,0.39003548
US70086Y1055,2010,-0.891207635,0.447237194,1.440734863,0.807871819
US70086Y1055,2011,-0.891207635,0.447237194,0.417184889,0.322177827
US70086Y1055,2012,-0.891207635,0.447237194,-0.060825903,0.329857528
US70086Y1055,2013,-0.891207635,0.447237194,0.349851966,0.326727808
US70086Y1055,2014,-0.891207635,0.447237194,0.063696735,0.251267552
US70086Y1055,2015,-0.891207635,0.447237194,-0.029956667,0.211346954
US70086Y1055,2016,-0.891207635,0.447237194,-0.335430741,0.246827558
US7008851062,2010,-1.134958982,0.466890931,0.01534665,0.492855489
US7008851062,2011,-1.134958982,0.466890931,0.214154944,0.369365811
US7008851062,2012,-1.134958982,0.466890931,-1.086598873,0.554837048
US7008851062,2013,-1.134958982,0.466890931,0.673822343,0.400553316
US7008851062,2014,-1.134958982,0.466890931,0.287707657,0.352895051
US7008851062,2015,-1.134958982,0.466890931,0.161330149,0.267785698
US7008851062,2016,-1.134958982,0.466890931,0.413913697,0.251975
US7010811013,2010,2.122034073,0.766568899,1.327968359,0.394603968
US7010811013,2011,2.122034073,0.766568899,2.391509056,0.411955178
US7010811013,2012,2.122034073,0.766568899,1.031710148,0.411649406
US7010811013,2013,2.122034073,0.766568899,1.022027731,0.469149649
US7010811013,2014,2.122034073,0.766568899,2.615137577,0.457379907
US7010811013,2015,2.122034073,0.766568899,0.253103465,0.504917085
US7010811013,2016,2.122034073,0.766568899,3.223801613,0.560542405
US7010941042,2010,0.497602612,0.316042215,0.306052715,0.189626038
US7010941042,2011,0.497602612,0.316042215,0.430890054,0.200236276
US7010941042,2012,0.497602612,0.316042215,-0.011093376,0.24110125
US7010941042,2013,0.497602612,0.316042215,0.752912641,0.186838031
US7010941042,2014,0.497602612,0.316042215,0.752931416,0.183548123
US7010941042,2015,0.497602612,0.316042215,0.00211003,0.167251676
US7010941042,2016,0.497602612,0.316042215,0.70527935,0.168723688
US7014921008,2010,-1.611012101,3.211772919,0.818451583,0.618893921
US7014921008,2011,-1.611012101,3.211772919,0.849928141,0.364590049
US70159Q1040,2010,-0.224789456,0.38966167,0.352610826,0.309105307
US70159Q1040,2011,-0.224789456,0.38966167,-0.026040001,0.307221562
US70159Q1040,2012,-0.224789456,0.38966167,0.155518606,0.293456852
US70159Q1040,2013,-0.224789456,0.38966167,0.600897908,0.232993156
US70159Q1040,2014,-0.224789456,0.38966167,0.476821989,0.187052116
US70159Q1040,2015,-0.224789456,0.38966167,0.209483176,0.181987494
US70159Q1040,2016,-0.224789456,0.38966167,0.557730734,0.259020358
US7016451038,2010,-0.298618764,1.314677358,0.175626412,0.525235474
US7016451038,2011,-0.298618764,1.314677358,-0.028552502,0.468215406
US7016451038,2012,-0.298618764,1.314677358,-0.226143464,0.431341022
US7018771029,2014,0.423645288,1.250422239,3.536682367,0.653090358
US7018771029,2015,0.423645288,1.250422239,1.355271101,0.414324313
US7018771029,2016,0.423645288,1.250422239,1.994896889,0.357790619
US7021491052,2015,1.241335273,1.76018703,0.481498957,0.394179225
US7021491052,2016,1.241335273,1.76018703,0.624296725,0.40837419
US70319R1095,2010,-0.42830205,0.485170931,-1.393966198,1.434497952
US70319R1095,2011,-0.42830205,0.485170931,1.786663651,0.867711544
US70319R1095,2012,-0.42830205,0.485170931,3.188525677,1.24184835
US70319R1095,2013,-0.42830205,0.485170931,0.674363732,0.903809845
US70319R1095,2014,-0.42830205,0.485170931,0.649337649,0.56842804
US70319R1095,2015,-0.42830205,0.485170931,-0.175420284,0.285833269
US70319R1095,2016,-0.42830205,0.485170931,-0.167118311,0.259820461
US7033431039,2010,-1.208812475,0.998818099,-0.450182796,0.715859354
US7033431039,2011,-1.208812475,0.998818099,-0.662353992,0.70381707
US7033431039,2012,-1.208812475,0.998818099,0.533773065,0.761428118
US7033431039,2013,-1.208812475,0.998818099,0.746093214,0.462600261
US7033431039,2014,-1.208812475,0.998818099,0.553103447,0.353378028
US7033431039,2015,-1.208812475,0.998818099,0.445953637,0.301535159
US7033431039,2016,-1.208812475,0.998818099,0.68790102,0.364669859
US70336F2039,2010,0.085935123,0.636929333,-0.569045544,0.811343253
US70336F2039,2011,0.085935123,0.636929333,-0.441346437,0.516388774
US70336F2039,2012,0.085935123,0.636929333,0.633549035,0.953640819
US70336F2039,2013,0.085935123,0.636929333,0.345280528,0.706218541
US70336F2039,2014,0.085935123,0.636929333,-0.516041338,0.533103406
US70336F2039,2015,0.085935123,0.636929333,1.257335901,0.637363017
US70336F2039,2016,0.085935123,0.636929333,0.399931401,0.648368478
US70338P1003,2013,1.35407269,1.071521997,-0.144866839,0.75685364
US70338P1003,2014,1.35407269,1.071521997,1.325287104,0.312004864
US70338P1003,2015,1.35407269,1.071521997,0.756675601,0.351350069
US70338P1003,2016,1.35407269,1.071521997,1.025983214,0.307298928
US70338W1053,2015,-0.653241575,0.805870414,0.665343761,0.469871312
US70338W1053,2016,-0.653241575,0.805870414,0.331044376,0.526882052
US7033951036,2010,-0.592309713,0.240001768,0.167068407,0.164182737
US7033951036,2011,-0.592309713,0.240001768,0.083006911,0.178113058
US7033951036,2012,-0.592309713,0.240001768,-0.180063441,0.199401647
US7033951036,2013,-0.592309713,0.240001768,0.180004075,0.152513862
US7033951036,2014,-0.592309713,0.240001768,-0.005591362,0.146194577
US7033951036,2015,-0.592309713,0.240001768,-0.081012666,0.170197666
US7033951036,2016,-0.592309713,0.240001768,0.389338732,0.18465142
US7034811015,2010,2.102993965,0.484124362,0.712551773,0.291905522
US7034811015,2011,2.102993965,0.484124362,2.075012207,0.293721408
US7034811015,2012,2.102993965,0.484124362,1.533697248,0.372236103
US7034811015,2013,2.102993965,0.484124362,1.386844397,0.335990191
US7034811015,2014,2.102993965,0.484124362,2.9279778,0.359343022
US7034811015,2015,2.102993965,0.484124362,0.886321545,0.41433692
US7034811015,2016,2.102993965,0.484124362,3.460055113,0.348981351
US7043261079,2010,0.044690337,0.221248671,0.060919143,0.139046609
US7043261079,2011,0.044690337,0.221248671,-0.121285513,0.13896586
US7043261079,2012,0.044690337,0.221248671,-0.074899301,0.1374152
US7043261079,2013,0.044690337,0.221248671,0.199091241,0.142088592
US7043261079,2014,0.044690337,0.221248671,-0.016916288,0.138991043
US7043261079,2015,0.044690337,0.221248671,0.201494947,0.113488071
US7043261079,2016,0.044690337,0.221248671,0.133739516,0.145899683
US70432V1026,2014,-2.100263596,1.720732093,0.196220487,0.623575509
US70432V1026,2015,-2.100263596,1.720732093,0.511161745,0.402911723
US70432V1026,2016,-2.100263596,1.720732093,0.536648095,0.358044088
US70438S2023,2010,0.799956024,1.796229482,1.054879308,2.075477123
US70438S2023,2011,0.799956024,1.796229482,1.709248304,2.070432901
US70438S2023,2012,0.799956024,1.796229482,0.779278159,1.514966726
US70438S2023,2013,0.799956024,1.796229482,0.618549228,1.648986816
US70438S2023,2014,0.799956024,1.796229482,1.289440632,1.241345167
US70438S2023,2015,0.799956024,1.796229482,-0.430463433,0.749150634
US70438S2023,2016,0.799956024,1.796229482,0.116160087,0.737786651
US70438V1061,2014,-0.202481076,1.303641081,1.01542592,0.649855673
US70438V1061,2015,-0.202481076,1.303641081,0.121824861,0.381575584
US70438V1061,2016,-0.202481076,1.303641081,0.659030735,0.33251518
US70450Y1038,2015,0.649112701,0.857926488,0.655876219,0.382940084
US70450Y1038,2016,0.649112701,0.857926488,0.712209821,0.26379776
US70454T1007,2010,-0.029489763,0.540900171,-0.305499583,1.365466833
US70454T1007,2011,-0.029489763,0.540900171,-0.040631149,0.875705004
US70454T1007,2012,-0.029489763,0.540900171,-0.533663809,1.090074658
US70454T1007,2013,-0.029489763,0.540900171,-1.613787889,1.061179996
US70454T1007,2014,-0.029489763,0.540900171,0.168726772,0.713453352
US70454T1007,2015,-0.029489763,0.540900171,-0.131205946,0.457646072
US70454T1007,2016,-0.029489763,0.540900171,0.055094182,0.177779987
US7046991078,2010,-0.041781656,0.481470734,0.32499361,0.4275361
US7046991078,2011,-0.041781656,0.481470734,0.148491502,0.229278162
US7046991078,2012,-0.041781656,0.481470734,-0.158247724,0.35921967
US7046991078,2013,-0.041781656,0.481470734,0.249722734,0.260434479
US7046991078,2014,-0.041781656,0.481470734,0.44831562,0.342663974
US7046991078,2015,-0.041781656,0.481470734,0.228175342,0.250567645
US7046991078,2016,-0.041781656,0.481470734,-0.689772069,0.283922285
US70469L1008,2014,-1.678933501,1.556899786,0.019194033,1.279464602
US70469L1008,2015,-1.678933501,1.556899786,-0.498554915,0.356548041
US70469L1008,2016,-1.678933501,1.556899786,-0.061500065,0.527896464
US70509V1008,2010,0.370596021,0.380967289,0.25862956,0.252082855
US70509V1008,2011,0.370596021,0.380967289,0.532047689,0.228125364
US70509V1008,2012,0.370596021,0.380967289,0.084441617,0.212673306
US70509V1008,2013,0.370596021,0.380967289,0.426576853,0.206393749
US70509V1008,2014,0.370596021,0.380967289,0.40025878,0.184158221
US70509V1008,2015,0.370596021,0.380967289,0.223035619,0.247315153
US70509V1008,2016,0.370596021,0.380967289,0.215152532,0.306155473
US7052212088,2010,NA,NA,-0.153307617,2.144454002
US70532Y3036,2010,1.892248034,1.969854116,-1.3650738,3.44444418
US70532Y3036,2011,1.892248034,1.969854116,-2.303278446,2.060419321
US70532Y3036,2012,1.892248034,1.969854116,3.839051485,3.20384407
US70532Y3036,2013,1.892248034,1.969854116,1.531739593,1.328279734
US70532Y3036,2014,1.892248034,1.969854116,1.914440155,0.840051293
US70532Y3036,2015,1.892248034,1.969854116,-0.110054262,0.980219722
US70532Y3036,2016,1.892248034,1.969854116,0.627875388,1.104526877
US7055361007,2010,-0.067102686,0.486242235,0.135552675,0.270637512
US7055361007,2011,-0.067102686,0.486242235,0.100633264,0.444159091
US7055361007,2012,-0.067102686,0.486242235,0.365419984,0.479461759
US7055361007,2013,-0.067102686,0.486242235,-0.187492877,0.448762029
US7055361007,2014,-0.067102686,0.486242235,-0.04735731,0.383630306
US7055361007,2015,-0.067102686,0.486242235,0.001437194,0.573085189
US7055601006,2010,0.299830616,0.885206223,-0.334021688,0.286007345
US7055601006,2011,0.299830616,0.885206223,0.30712837,0.279060841
US7055601006,2012,0.299830616,0.885206223,0.022103237,0.373054177
US7055731035,2010,-1.078940392,0.73230201,-0.085120931,0.350819796
US7055731035,2011,-1.078940392,0.73230201,0.073782742,0.319699049
US7055731035,2012,-1.078940392,0.73230201,0.14192614,0.40021795
US7055731035,2013,-1.078940392,0.73230201,-0.116279922,0.350486904
US7055731035,2014,-1.078940392,0.73230201,0.603337109,0.33387661
US7055731035,2015,-1.078940392,0.73230201,-0.029719103,0.209645793
US7055731035,2016,-1.078940392,0.73230201,0.412002653,0.267173648
US7070511081,2010,-0.6329602,0.806072295,0.154159009,0.577724755
US7070511081,2011,-0.6329602,0.806072295,0.397644997,0.37341392
US7070511081,2012,-0.6329602,0.806072295,-0.222032055,0.453648686
US7070511081,2013,-0.6329602,0.806072295,0.504881918,0.513509572
US7070511081,2014,-0.6329602,0.806072295,-0.636098862,0.416063488
US7070511081,2015,-0.6329602,0.806072295,-0.067857429,0.221126258
US7075691094,2010,-0.168712452,0.441180885,0.23635751,0.280505568
US7075691094,2011,-0.168712452,0.441180885,0.656762779,0.238704771
US7075691094,2012,-0.168712452,0.441180885,-0.060162365,0.231799781
US7075691094,2013,-0.168712452,0.441180885,0.486808032,0.234673753
US7075691094,2014,-0.168712452,0.441180885,0.01017304,0.361303747
US7075691094,2015,-0.168712452,0.441180885,0.302760303,0.272023052
US7075691094,2016,-0.168712452,0.441180885,0.289387912,0.297019601
US70788P1057,2010,-0.36991927,0.428040683,0.866397262,0.264481902
US70788P1057,2011,-0.36991927,0.428040683,0.185719341,0.386382282
US7080621045,2010,0.675174177,0.275901318,0.452569515,0.265056282
US7080621045,2011,0.675174177,0.275901318,0.31628719,0.189418197
US7080621045,2012,0.675174177,0.275901318,0.292979389,0.213793844
US7080621045,2013,0.675174177,0.275901318,0.450793624,0.182395086
US7080621045,2014,0.675174177,0.275901318,0.77031374,0.201603308
US7080621045,2015,0.675174177,0.275901318,0.88851738,0.246767208
US7080621045,2016,0.675174177,0.275901318,1.188480258,0.247552708
US70806A1060,2011,0.17444557,0.210354567,0.087604932,0.245303571
US70806A1060,2012,0.17444557,0.210354567,-0.010035587,0.177958697
US70806A1060,2013,0.17444557,0.210354567,0.07471846,0.207314581
US70806A1060,2014,0.17444557,0.210354567,0.303406239,0.15531832
US70806A1060,2015,0.17444557,0.210354567,0.209609598,0.176634774
US70806A1060,2016,0.17444557,0.210354567,0.273932368,0.14966543
US7081601061,2010,1.121395826,0.83315897,0.372241467,0.362646043
US7081601061,2011,1.121395826,0.83315897,0.325784326,0.273638308
US7081601061,2012,1.121395826,0.83315897,-0.364480704,0.447355926
US7081601061,2013,1.121395826,0.83315897,0.387075186,0.646941662
US7081601061,2014,1.121395826,0.83315897,0.558306098,0.604088008
US7081601061,2015,1.121395826,0.83315897,0.880999565,0.402290672
US7081601061,2016,1.121395826,0.83315897,-0.214933828,0.457164526
US7082542066,2010,0.454495698,0.493505508,-0.266135246,0.241552785
US7082542066,2011,0.454495698,0.493505508,-0.092008404,0.066241004
US7082542066,2012,0.454495698,0.493505508,-0.130917147,0.128779441
US7084301032,2010,0.294677407,0.327631801,-0.150539353,0.274572134
US7084301032,2011,0.294677407,0.327631801,0.341659546,0.252071381
US7084301032,2012,0.294677407,0.327631801,-0.554128051,0.260537207
US7084301032,2013,0.294677407,0.327631801,0.376280367,0.264716327
US7084301032,2014,0.294677407,0.327631801,0.59511739,0.24285315
US7084301032,2015,0.294677407,0.327631801,0.032365885,0.202858344
US7084301032,2016,0.294677407,0.327631801,0.48587355,0.263605446
US7091021078,2010,-0.300510585,0.457250953,0.191227496,0.371448427
US7091021078,2011,-0.300510585,0.457250953,0.313087851,0.272890478
US7091021078,2012,-0.300510585,0.457250953,-0.287727207,0.299119532
US7091021078,2013,-0.300510585,0.457250953,0.863947928,0.246114805
US7091021078,2014,-0.300510585,0.457250953,0.514555514,0.247209728
US7091021078,2015,-0.300510585,0.457250953,0.188441336,0.235785857
US7091021078,2016,-0.300510585,0.457250953,0.117543451,0.246564046
US7093111042,2015,1.151688337,1.906604886,0.924136758,0.501763999
US7093111042,2016,1.151688337,1.906604886,1.62206459,0.357723862
US70931T1034,2010,0.698876202,0.31698668,0.474059969,0.182276964
US70931T1034,2011,0.698876202,0.31698668,-0.092729323,0.18431145
US70931T1034,2012,0.698876202,0.31698668,0.424815506,0.223165751
US70931T1034,2013,0.698876202,0.31698668,1.195014477,0.278766781
US70931T1034,2014,0.698876202,0.31698668,0.353914142,0.176273391
US70931T1034,2015,0.698876202,0.31698668,0.356801629,0.230603456
US70931T1034,2016,0.698876202,0.31698668,0.732423902,0.22276479
US70932B1017,2013,-0.925215065,0.867151082,-0.600939572,0.538284957
US70932B1017,2014,-0.925215065,0.867151082,-0.260107636,0.286847204
US70932B1017,2015,-0.925215065,0.867151082,0.104996406,0.256696612
US70932B1017,2016,-0.925215065,0.867151082,0.291549116,0.359525651
US70959W1036,2010,0.398611188,0.495087445,0.496151865,0.316024512
US70959W1036,2011,0.398611188,0.495087445,0.820231318,0.286807716
US70959W1036,2012,0.398611188,0.495087445,0.059931483,0.309417307
US70959W1036,2013,0.398611188,0.495087445,1.203690171,0.301664144
US70959W1036,2014,0.398611188,0.495087445,1.261136889,0.266234249
US70959W1036,2015,0.398611188,0.495087445,0.159053132,0.226450473
US70959W1036,2016,0.398611188,0.495087445,-0.230365664,0.341336101
US7097541053,2010,-0.843253016,5.106460571,0.047122043,0.440695614
US70975L1070,2015,-0.278250128,1.741940022,0.625520229,0.837180018
US70975L1070,2016,-0.278250128,1.741940022,-0.107086428,0.391191006
